x	y	key	label	showSelected1	showSelected2	group
-0.2	-0.1	1	iteration=29	29	2e-04	-1
-0.2	-0.1	1	iteration=29	29	2e-04	-1
-0.2	-0.1	1	iteration=30	30	2e-04	-1
-0.2	-0.1	1	iteration=30	30	2e-04	-1
-0.2	-0.1	1	iteration=Inf	Inf	2e-04	-1
-0.2	-0.1	1	iteration=Inf	Inf	2e-04	-1
-0.2	-0.1	1	iteration=1	1	3e-04	-1
-0.2	-0.1	1	iteration=1	1	3e-04	-1
-0.2	-0.1	1	iteration=2	2	3e-04	-1
-0.2	-0.1	1	iteration=2	2	3e-04	-1
-0.2	-0.1	1	iteration=3	3	3e-04	-1
-0.2	-0.1	1	iteration=3	3	3e-04	-1
-0.2	-0.1	1	iteration=4	4	3e-04	-1
-0.2	-0.1	1	iteration=4	4	3e-04	-1
-0.2	-0.1	1	iteration=5	5	3e-04	-1
-0.2	-0.1	1	iteration=5	5	3e-04	-1
-0.2	-0.1	1	iteration=6	6	3e-04	-1
-0.2	-0.1	1	iteration=6	6	3e-04	-1
-0.2	-0.1	1	iteration=7	7	3e-04	-1
-0.2	-0.1	1	iteration=7	7	3e-04	-1
-0.2	-0.1	1	iteration=8	8	3e-04	-1
-0.2	-0.1	1	iteration=8	8	3e-04	-1
-0.2	-0.1	1	iteration=9	9	3e-04	-1
-0.2	-0.1	1	iteration=9	9	3e-04	-1
-0.2	-0.1	1	iteration=10	10	3e-04	-1
-0.2	-0.1	1	iteration=10	10	3e-04	-1
-0.2	-0.1	1	iteration=11	11	3e-04	-1
-0.2	-0.1	1	iteration=11	11	3e-04	-1
-0.2	-0.1	1	iteration=12	12	3e-04	-1
-0.2	-0.1	1	iteration=12	12	3e-04	-1
-0.2	-0.1	1	iteration=13	13	3e-04	-1
-0.2	-0.1	1	iteration=13	13	3e-04	-1
-0.2	-0.1	1	iteration=14	14	3e-04	-1
-0.2	-0.1	1	iteration=14	14	3e-04	-1
-0.2	-0.1	1	iteration=15	15	3e-04	-1
-0.2	-0.1	1	iteration=15	15	3e-04	-1
-0.2	-0.1	1	iteration=16	16	3e-04	-1
-0.2	-0.1	1	iteration=16	16	3e-04	-1
-0.2	-0.1	1	iteration=17	17	3e-04	-1
-0.2	-0.1	1	iteration=17	17	3e-04	-1
-0.2	-0.1	1	iteration=18	18	3e-04	-1
-0.2	-0.1	1	iteration=18	18	3e-04	-1
-0.2	-0.1	1	iteration=19	19	3e-04	-1
-0.2	-0.1	1	iteration=19	19	3e-04	-1
-0.2	-0.1	1	iteration=20	20	3e-04	-1
-0.2	-0.1	1	iteration=20	20	3e-04	-1
-0.2	-0.1	1	iteration=21	21	3e-04	-1
-0.2	-0.1	1	iteration=21	21	3e-04	-1
-0.2	-0.1	1	iteration=22	22	3e-04	-1
-0.2	-0.1	1	iteration=22	22	3e-04	-1
-0.2	-0.1	1	iteration=23	23	3e-04	-1
-0.2	-0.1	1	iteration=23	23	3e-04	-1
-0.2	-0.1	1	iteration=24	24	3e-04	-1
-0.2	-0.1	1	iteration=24	24	3e-04	-1
-0.2	-0.1	1	iteration=25	25	3e-04	-1
-0.2	-0.1	1	iteration=25	25	3e-04	-1
-0.2	-0.1	1	iteration=26	26	3e-04	-1
-0.2	-0.1	1	iteration=26	26	3e-04	-1
-0.2	-0.1	1	iteration=27	27	3e-04	-1
-0.2	-0.1	1	iteration=27	27	3e-04	-1
-0.2	-0.1	1	iteration=28	28	3e-04	-1
-0.2	-0.1	1	iteration=28	28	3e-04	-1
-0.2	-0.1	1	iteration=29	29	3e-04	-1
-0.2	-0.1	1	iteration=29	29	3e-04	-1
-0.2	-0.1	1	iteration=30	30	3e-04	-1
-0.2	-0.1	1	iteration=30	30	3e-04	-1
-0.2	-0.1	1	iteration=Inf	Inf	3e-04	-1
-0.2	-0.1	1	iteration=Inf	Inf	3e-04	-1
-0.2	-0.1	1	iteration=1	1	6e-04	-1
-0.2	-0.1	1	iteration=1	1	6e-04	-1
-0.2	-0.1	1	iteration=2	2	6e-04	-1
-0.2	-0.1	1	iteration=2	2	6e-04	-1
-0.2	-0.1	1	iteration=3	3	6e-04	-1
-0.2	-0.1	1	iteration=3	3	6e-04	-1
-0.2	-0.1	1	iteration=4	4	6e-04	-1
-0.2	-0.1	1	iteration=4	4	6e-04	-1
-0.2	-0.1	1	iteration=5	5	6e-04	-1
-0.2	-0.1	1	iteration=5	5	6e-04	-1
-0.2	-0.1	1	iteration=6	6	6e-04	-1
-0.2	-0.1	1	iteration=6	6	6e-04	-1
-0.2	-0.1	1	iteration=7	7	6e-04	-1
-0.2	-0.1	1	iteration=7	7	6e-04	-1
-0.2	-0.1	1	iteration=8	8	6e-04	-1
-0.2	-0.1	1	iteration=8	8	6e-04	-1
-0.2	-0.1	1	iteration=9	9	6e-04	-1
-0.2	-0.1	1	iteration=9	9	6e-04	-1
-0.2	-0.1	1	iteration=10	10	6e-04	-1
-0.2	-0.1	1	iteration=10	10	6e-04	-1
-0.2	-0.1	1	iteration=11	11	6e-04	-1
-0.2	-0.1	1	iteration=11	11	6e-04	-1
-0.2	-0.1	1	iteration=12	12	6e-04	-1
-0.2	-0.1	1	iteration=12	12	6e-04	-1
-0.2	-0.1	1	iteration=13	13	6e-04	-1
-0.2	-0.1	1	iteration=13	13	6e-04	-1
-0.2	-0.1	1	iteration=14	14	6e-04	-1
-0.2	-0.1	1	iteration=14	14	6e-04	-1
-0.2	-0.1	1	iteration=15	15	6e-04	-1
-0.2	-0.1	1	iteration=15	15	6e-04	-1
-0.2	-0.1	1	iteration=16	16	6e-04	-1
-0.2	-0.1	1	iteration=16	16	6e-04	-1
-0.2	-0.1	1	iteration=17	17	6e-04	-1
-0.2	-0.1	1	iteration=17	17	6e-04	-1
-0.2	-0.1	1	iteration=18	18	6e-04	-1
-0.2	-0.1	1	iteration=18	18	6e-04	-1
-0.2	-0.1	1	iteration=19	19	6e-04	-1
-0.2	-0.1	1	iteration=19	19	6e-04	-1
-0.2	-0.1	1	iteration=20	20	6e-04	-1
-0.2	-0.1	1	iteration=20	20	6e-04	-1
-0.2	-0.1	1	iteration=21	21	6e-04	-1
-0.2	-0.1	1	iteration=21	21	6e-04	-1
-0.2	-0.1	1	iteration=22	22	6e-04	-1
-0.2	-0.1	1	iteration=22	22	6e-04	-1
-0.2	-0.1	1	iteration=23	23	6e-04	-1
-0.2	-0.1	1	iteration=23	23	6e-04	-1
-0.2	-0.1	1	iteration=24	24	6e-04	-1
-0.2	-0.1	1	iteration=24	24	6e-04	-1
-0.2	-0.1	1	iteration=25	25	6e-04	-1
-0.2	-0.1	1	iteration=25	25	6e-04	-1
-0.2	-0.1	1	iteration=26	26	6e-04	-1
-0.2	-0.1	1	iteration=26	26	6e-04	-1
-0.2	-0.1	1	iteration=27	27	6e-04	-1
-0.2	-0.1	1	iteration=27	27	6e-04	-1
-0.2	-0.1	1	iteration=28	28	6e-04	-1
-0.2	-0.1	1	iteration=28	28	6e-04	-1
-0.2	-0.1	1	iteration=29	29	6e-04	-1
-0.2	-0.1	1	iteration=29	29	6e-04	-1
-0.2	-0.1	1	iteration=30	30	6e-04	-1
-0.2	-0.1	1	iteration=30	30	6e-04	-1
-0.2	-0.1	1	iteration=Inf	Inf	6e-04	-1
-0.2	-0.1	1	iteration=Inf	Inf	6e-04	-1
-0.2	-0.1	1	iteration=1	1	0.001	-1
-0.2	-0.1	1	iteration=1	1	0.001	-1
-0.2	-0.1	1	iteration=2	2	0.001	-1
-0.2	-0.1	1	iteration=2	2	0.001	-1
-0.2	-0.1	1	iteration=3	3	0.001	-1
-0.2	-0.1	1	iteration=3	3	0.001	-1
-0.2	-0.1	1	iteration=4	4	0.001	-1
-0.2	-0.1	1	iteration=4	4	0.001	-1
-0.2	-0.1	1	iteration=5	5	0.001	-1
-0.2	-0.1	1	iteration=5	5	0.001	-1
-0.2	-0.1	1	iteration=6	6	0.001	-1
-0.2	-0.1	1	iteration=6	6	0.001	-1
-0.2	-0.1	1	iteration=7	7	0.001	-1
-0.2	-0.1	1	iteration=7	7	0.001	-1
-0.2	-0.1	1	iteration=8	8	0.001	-1
-0.2	-0.1	1	iteration=8	8	0.001	-1
-0.2	-0.1	1	iteration=9	9	0.001	-1
-0.2	-0.1	1	iteration=9	9	0.001	-1
-0.2	-0.1	1	iteration=10	10	0.001	-1
-0.2	-0.1	1	iteration=10	10	0.001	-1
-0.2	-0.1	1	iteration=11	11	0.001	-1
-0.2	-0.1	1	iteration=11	11	0.001	-1
-0.2	-0.1	1	iteration=12	12	0.001	-1
-0.2	-0.1	1	iteration=12	12	0.001	-1
-0.2	-0.1	1	iteration=13	13	0.001	-1
-0.2	-0.1	1	iteration=13	13	0.001	-1
-0.2	-0.1	1	iteration=14	14	0.001	-1
-0.2	-0.1	1	iteration=14	14	0.001	-1
-0.2	-0.1	1	iteration=15	15	0.001	-1
-0.2	-0.1	1	iteration=15	15	0.001	-1
-0.2	-0.1	1	iteration=16	16	0.001	-1
-0.2	-0.1	1	iteration=16	16	0.001	-1
-0.2	-0.1	1	iteration=17	17	0.001	-1
-0.2	-0.1	1	iteration=17	17	0.001	-1
-0.2	-0.1	1	iteration=18	18	0.001	-1
-0.2	-0.1	1	iteration=18	18	0.001	-1
-0.2	-0.1	1	iteration=19	19	0.001	-1
-0.2	-0.1	1	iteration=19	19	0.001	-1
-0.2	-0.1	1	iteration=20	20	0.001	-1
-0.2	-0.1	1	iteration=20	20	0.001	-1
-0.2	-0.1	1	iteration=21	21	0.001	-1
-0.2	-0.1	1	iteration=21	21	0.001	-1
-0.2	-0.1	1	iteration=22	22	0.001	-1
-0.2	-0.1	1	iteration=22	22	0.001	-1
-0.2	-0.1	1	iteration=23	23	0.001	-1
-0.2	-0.1	1	iteration=23	23	0.001	-1
-0.2	-0.1	1	iteration=24	24	0.001	-1
-0.2	-0.1	1	iteration=24	24	0.001	-1
-0.2	-0.1	1	iteration=25	25	0.001	-1
-0.2	-0.1	1	iteration=25	25	0.001	-1
-0.2	-0.1	1	iteration=26	26	0.001	-1
-0.2	-0.1	1	iteration=26	26	0.001	-1
-0.2	-0.1	1	iteration=27	27	0.001	-1
-0.2	-0.1	1	iteration=27	27	0.001	-1
-0.2	-0.1	1	iteration=28	28	0.001	-1
-0.2	-0.1	1	iteration=28	28	0.001	-1
-0.2	-0.1	1	iteration=29	29	0.001	-1
-0.2	-0.1	1	iteration=29	29	0.001	-1
-0.2	-0.1	1	iteration=30	30	0.001	-1
-0.2	-0.1	1	iteration=30	30	0.001	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.001	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.001	-1
-0.2	-0.1	1	iteration=1	1	0.0018	-1
-0.2	-0.1	1	iteration=1	1	0.0018	-1
-0.2	-0.1	1	iteration=2	2	0.0018	-1
-0.2	-0.1	1	iteration=2	2	0.0018	-1
-0.2	-0.1	1	iteration=3	3	0.0018	-1
-0.2	-0.1	1	iteration=3	3	0.0018	-1
-0.2	-0.1	1	iteration=4	4	0.0018	-1
-0.2	-0.1	1	iteration=4	4	0.0018	-1
-0.2	-0.1	1	iteration=5	5	0.0018	-1
-0.2	-0.1	1	iteration=5	5	0.0018	-1
-0.2	-0.1	1	iteration=6	6	0.0018	-1
-0.2	-0.1	1	iteration=6	6	0.0018	-1
-0.2	-0.1	1	iteration=7	7	0.0018	-1
-0.2	-0.1	1	iteration=7	7	0.0018	-1
-0.2	-0.1	1	iteration=8	8	0.0018	-1
-0.2	-0.1	1	iteration=8	8	0.0018	-1
-0.2	-0.1	1	iteration=9	9	0.0018	-1
-0.2	-0.1	1	iteration=9	9	0.0018	-1
-0.2	-0.1	1	iteration=10	10	0.0018	-1
-0.2	-0.1	1	iteration=10	10	0.0018	-1
-0.2	-0.1	1	iteration=11	11	0.0018	-1
-0.2	-0.1	1	iteration=11	11	0.0018	-1
-0.2	-0.1	1	iteration=12	12	0.0018	-1
-0.2	-0.1	1	iteration=12	12	0.0018	-1
-0.2	-0.1	1	iteration=13	13	0.0018	-1
-0.2	-0.1	1	iteration=13	13	0.0018	-1
-0.2	-0.1	1	iteration=14	14	0.0018	-1
-0.2	-0.1	1	iteration=14	14	0.0018	-1
-0.2	-0.1	1	iteration=15	15	0.0018	-1
-0.2	-0.1	1	iteration=15	15	0.0018	-1
-0.2	-0.1	1	iteration=16	16	0.0018	-1
-0.2	-0.1	1	iteration=16	16	0.0018	-1
-0.2	-0.1	1	iteration=17	17	0.0018	-1
-0.2	-0.1	1	iteration=17	17	0.0018	-1
-0.2	-0.1	1	iteration=18	18	0.0018	-1
-0.2	-0.1	1	iteration=18	18	0.0018	-1
-0.2	-0.1	1	iteration=19	19	0.0018	-1
-0.2	-0.1	1	iteration=19	19	0.0018	-1
-0.2	-0.1	1	iteration=20	20	0.0018	-1
-0.2	-0.1	1	iteration=20	20	0.0018	-1
-0.2	-0.1	1	iteration=21	21	0.0018	-1
-0.2	-0.1	1	iteration=21	21	0.0018	-1
-0.2	-0.1	1	iteration=22	22	0.0018	-1
-0.2	-0.1	1	iteration=22	22	0.0018	-1
-0.2	-0.1	1	iteration=23	23	0.0018	-1
-0.2	-0.1	1	iteration=23	23	0.0018	-1
-0.2	-0.1	1	iteration=24	24	0.0018	-1
-0.2	-0.1	1	iteration=24	24	0.0018	-1
-0.2	-0.1	1	iteration=25	25	0.0018	-1
-0.2	-0.1	1	iteration=25	25	0.0018	-1
-0.2	-0.1	1	iteration=26	26	0.0018	-1
-0.2	-0.1	1	iteration=26	26	0.0018	-1
-0.2	-0.1	1	iteration=27	27	0.0018	-1
-0.2	-0.1	1	iteration=27	27	0.0018	-1
-0.2	-0.1	1	iteration=28	28	0.0018	-1
-0.2	-0.1	1	iteration=28	28	0.0018	-1
-0.2	-0.1	1	iteration=29	29	0.0018	-1
-0.2	-0.1	1	iteration=29	29	0.0018	-1
-0.2	-0.1	1	iteration=30	30	0.0018	-1
-0.2	-0.1	1	iteration=30	30	0.0018	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0018	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0018	-1
-0.2	-0.1	1	iteration=1	1	0.0032	-1
-0.2	-0.1	1	iteration=1	1	0.0032	-1
-0.2	-0.1	1	iteration=2	2	0.0032	-1
-0.2	-0.1	1	iteration=2	2	0.0032	-1
-0.2	-0.1	1	iteration=3	3	0.0032	-1
-0.2	-0.1	1	iteration=3	3	0.0032	-1
-0.2	-0.1	1	iteration=4	4	0.0032	-1
-0.2	-0.1	1	iteration=4	4	0.0032	-1
-0.2	-0.1	1	iteration=5	5	0.0032	-1
-0.2	-0.1	1	iteration=5	5	0.0032	-1
-0.2	-0.1	1	iteration=6	6	0.0032	-1
-0.2	-0.1	1	iteration=6	6	0.0032	-1
-0.2	-0.1	1	iteration=7	7	0.0032	-1
-0.2	-0.1	1	iteration=7	7	0.0032	-1
-0.2	-0.1	1	iteration=8	8	0.0032	-1
-0.2	-0.1	1	iteration=8	8	0.0032	-1
-0.2	-0.1	1	iteration=9	9	0.0032	-1
-0.2	-0.1	1	iteration=9	9	0.0032	-1
-0.2	-0.1	1	iteration=10	10	0.0032	-1
-0.2	-0.1	1	iteration=10	10	0.0032	-1
-0.2	-0.1	1	iteration=11	11	0.0032	-1
-0.2	-0.1	1	iteration=11	11	0.0032	-1
-0.2	-0.1	1	iteration=12	12	0.0032	-1
-0.2	-0.1	1	iteration=12	12	0.0032	-1
-0.2	-0.1	1	iteration=13	13	0.0032	-1
-0.2	-0.1	1	iteration=13	13	0.0032	-1
-0.2	-0.1	1	iteration=14	14	0.0032	-1
-0.2	-0.1	1	iteration=14	14	0.0032	-1
-0.2	-0.1	1	iteration=15	15	0.0032	-1
-0.2	-0.1	1	iteration=15	15	0.0032	-1
-0.2	-0.1	1	iteration=16	16	0.0032	-1
-0.2	-0.1	1	iteration=16	16	0.0032	-1
-0.2	-0.1	1	iteration=17	17	0.0032	-1
-0.2	-0.1	1	iteration=17	17	0.0032	-1
-0.2	-0.1	1	iteration=18	18	0.0032	-1
-0.2	-0.1	1	iteration=18	18	0.0032	-1
-0.2	-0.1	1	iteration=19	19	0.0032	-1
-0.2	-0.1	1	iteration=19	19	0.0032	-1
-0.2	-0.1	1	iteration=20	20	0.0032	-1
-0.2	-0.1	1	iteration=20	20	0.0032	-1
-0.2	-0.1	1	iteration=21	21	0.0032	-1
-0.2	-0.1	1	iteration=21	21	0.0032	-1
-0.2	-0.1	1	iteration=22	22	0.0032	-1
-0.2	-0.1	1	iteration=22	22	0.0032	-1
-0.2	-0.1	1	iteration=23	23	0.0032	-1
-0.2	-0.1	1	iteration=23	23	0.0032	-1
-0.2	-0.1	1	iteration=24	24	0.0032	-1
-0.2	-0.1	1	iteration=24	24	0.0032	-1
-0.2	-0.1	1	iteration=25	25	0.0032	-1
-0.2	-0.1	1	iteration=25	25	0.0032	-1
-0.2	-0.1	1	iteration=26	26	0.0032	-1
-0.2	-0.1	1	iteration=26	26	0.0032	-1
-0.2	-0.1	1	iteration=27	27	0.0032	-1
-0.2	-0.1	1	iteration=27	27	0.0032	-1
-0.2	-0.1	1	iteration=28	28	0.0032	-1
-0.2	-0.1	1	iteration=28	28	0.0032	-1
-0.2	-0.1	1	iteration=29	29	0.0032	-1
-0.2	-0.1	1	iteration=29	29	0.0032	-1
-0.2	-0.1	1	iteration=30	30	0.0032	-1
-0.2	-0.1	1	iteration=30	30	0.0032	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0032	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0032	-1
-0.2	-0.1	1	iteration=1	1	0.0056	-1
-0.2	-0.1	1	iteration=1	1	0.0056	-1
-0.2	-0.1	1	iteration=2	2	0.0056	-1
-0.2	-0.1	1	iteration=2	2	0.0056	-1
-0.2	-0.1	1	iteration=3	3	0.0056	-1
-0.2	-0.1	1	iteration=3	3	0.0056	-1
-0.2	-0.1	1	iteration=4	4	0.0056	-1
-0.2	-0.1	1	iteration=4	4	0.0056	-1
-0.2	-0.1	1	iteration=5	5	0.0056	-1
-0.2	-0.1	1	iteration=5	5	0.0056	-1
-0.2	-0.1	1	iteration=6	6	0.0056	-1
-0.2	-0.1	1	iteration=6	6	0.0056	-1
-0.2	-0.1	1	iteration=7	7	0.0056	-1
-0.2	-0.1	1	iteration=7	7	0.0056	-1
-0.2	-0.1	1	iteration=8	8	0.0056	-1
-0.2	-0.1	1	iteration=8	8	0.0056	-1
-0.2	-0.1	1	iteration=9	9	0.0056	-1
-0.2	-0.1	1	iteration=9	9	0.0056	-1
-0.2	-0.1	1	iteration=10	10	0.0056	-1
-0.2	-0.1	1	iteration=10	10	0.0056	-1
-0.2	-0.1	1	iteration=11	11	0.0056	-1
-0.2	-0.1	1	iteration=11	11	0.0056	-1
-0.2	-0.1	1	iteration=12	12	0.0056	-1
-0.2	-0.1	1	iteration=12	12	0.0056	-1
-0.2	-0.1	1	iteration=13	13	0.0056	-1
-0.2	-0.1	1	iteration=13	13	0.0056	-1
-0.2	-0.1	1	iteration=14	14	0.0056	-1
-0.2	-0.1	1	iteration=14	14	0.0056	-1
-0.2	-0.1	1	iteration=15	15	0.0056	-1
-0.2	-0.1	1	iteration=15	15	0.0056	-1
-0.2	-0.1	1	iteration=16	16	0.0056	-1
-0.2	-0.1	1	iteration=16	16	0.0056	-1
-0.2	-0.1	1	iteration=17	17	0.0056	-1
-0.2	-0.1	1	iteration=17	17	0.0056	-1
-0.2	-0.1	1	iteration=18	18	0.0056	-1
-0.2	-0.1	1	iteration=18	18	0.0056	-1
-0.2	-0.1	1	iteration=19	19	0.0056	-1
-0.2	-0.1	1	iteration=19	19	0.0056	-1
-0.2	-0.1	1	iteration=20	20	0.0056	-1
-0.2	-0.1	1	iteration=20	20	0.0056	-1
-0.2	-0.1	1	iteration=21	21	0.0056	-1
-0.2	-0.1	1	iteration=21	21	0.0056	-1
-0.2	-0.1	1	iteration=22	22	0.0056	-1
-0.2	-0.1	1	iteration=22	22	0.0056	-1
-0.2	-0.1	1	iteration=23	23	0.0056	-1
-0.2	-0.1	1	iteration=23	23	0.0056	-1
-0.2	-0.1	1	iteration=24	24	0.0056	-1
-0.2	-0.1	1	iteration=24	24	0.0056	-1
-0.2	-0.1	1	iteration=25	25	0.0056	-1
-0.2	-0.1	1	iteration=25	25	0.0056	-1
-0.2	-0.1	1	iteration=26	26	0.0056	-1
-0.2	-0.1	1	iteration=26	26	0.0056	-1
-0.2	-0.1	1	iteration=27	27	0.0056	-1
-0.2	-0.1	1	iteration=27	27	0.0056	-1
-0.2	-0.1	1	iteration=28	28	0.0056	-1
-0.2	-0.1	1	iteration=28	28	0.0056	-1
-0.2	-0.1	1	iteration=29	29	0.0056	-1
-0.2	-0.1	1	iteration=29	29	0.0056	-1
-0.2	-0.1	1	iteration=30	30	0.0056	-1
-0.2	-0.1	1	iteration=30	30	0.0056	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0056	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0056	-1
-0.2	-0.1	1	iteration=1	1	0.01	-1
-0.2	-0.1	1	iteration=1	1	0.01	-1
-0.2	-0.1	1	iteration=2	2	0.01	-1
-0.2	-0.1	1	iteration=2	2	0.01	-1
-0.2	-0.1	1	iteration=3	3	0.01	-1
-0.2	-0.1	1	iteration=3	3	0.01	-1
-0.2	-0.1	1	iteration=4	4	0.01	-1
-0.2	-0.1	1	iteration=4	4	0.01	-1
-0.2	-0.1	1	iteration=5	5	0.01	-1
-0.2	-0.1	1	iteration=5	5	0.01	-1
-0.2	-0.1	1	iteration=6	6	0.01	-1
-0.2	-0.1	1	iteration=6	6	0.01	-1
-0.2	-0.1	1	iteration=7	7	0.01	-1
-0.2	-0.1	1	iteration=7	7	0.01	-1
-0.2	-0.1	1	iteration=8	8	0.01	-1
-0.2	-0.1	1	iteration=8	8	0.01	-1
-0.2	-0.1	1	iteration=9	9	0.01	-1
-0.2	-0.1	1	iteration=9	9	0.01	-1
-0.2	-0.1	1	iteration=10	10	0.01	-1
-0.2	-0.1	1	iteration=10	10	0.01	-1
-0.2	-0.1	1	iteration=11	11	0.01	-1
-0.2	-0.1	1	iteration=11	11	0.01	-1
-0.2	-0.1	1	iteration=12	12	0.01	-1
-0.2	-0.1	1	iteration=12	12	0.01	-1
-0.2	-0.1	1	iteration=13	13	0.01	-1
-0.2	-0.1	1	iteration=13	13	0.01	-1
-0.2	-0.1	1	iteration=14	14	0.01	-1
-0.2	-0.1	1	iteration=14	14	0.01	-1
-0.2	-0.1	1	iteration=15	15	0.01	-1
-0.2	-0.1	1	iteration=15	15	0.01	-1
-0.2	-0.1	1	iteration=16	16	0.01	-1
-0.2	-0.1	1	iteration=16	16	0.01	-1
-0.2	-0.1	1	iteration=17	17	0.01	-1
-0.2	-0.1	1	iteration=17	17	0.01	-1
-0.2	-0.1	1	iteration=18	18	0.01	-1
-0.2	-0.1	1	iteration=18	18	0.01	-1
-0.2	-0.1	1	iteration=19	19	0.01	-1
-0.2	-0.1	1	iteration=19	19	0.01	-1
-0.2	-0.1	1	iteration=20	20	0.01	-1
-0.2	-0.1	1	iteration=20	20	0.01	-1
-0.2	-0.1	1	iteration=21	21	0.01	-1
-0.2	-0.1	1	iteration=21	21	0.01	-1
-0.2	-0.1	1	iteration=22	22	0.01	-1
-0.2	-0.1	1	iteration=22	22	0.01	-1
-0.2	-0.1	1	iteration=23	23	0.01	-1
-0.2	-0.1	1	iteration=23	23	0.01	-1
-0.2	-0.1	1	iteration=24	24	0.01	-1
-0.2	-0.1	1	iteration=24	24	0.01	-1
-0.2	-0.1	1	iteration=25	25	0.01	-1
-0.2	-0.1	1	iteration=25	25	0.01	-1
-0.2	-0.1	1	iteration=26	26	0.01	-1
-0.2	-0.1	1	iteration=26	26	0.01	-1
-0.2	-0.1	1	iteration=27	27	0.01	-1
-0.2	-0.1	1	iteration=27	27	0.01	-1
-0.2	-0.1	1	iteration=28	28	0.01	-1
-0.2	-0.1	1	iteration=28	28	0.01	-1
-0.2	-0.1	1	iteration=29	29	0.01	-1
-0.2	-0.1	1	iteration=29	29	0.01	-1
-0.2	-0.1	1	iteration=30	30	0.01	-1
-0.2	-0.1	1	iteration=30	30	0.01	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.01	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.01	-1
-0.2	-0.1	1	iteration=1	1	0.0178	-1
-0.2	-0.1	1	iteration=1	1	0.0178	-1
-0.2	-0.1	1	iteration=2	2	0.0178	-1
-0.2	-0.1	1	iteration=2	2	0.0178	-1
